trade_date,close,pct_chg,vol,ema24,ma120,ma250,rise,fall,rise_limit,fall_limit,rise_limit_count,ema24_up,ma120_up,north_money,pct_chg_v,vol_5,vol_v,ema24_on_v,ma120_on_v,ma250_on_v,rise_fall_v,rise_limit_fall_limit_v,rise_limit_count_5,rise_limit_count_v,ema24_up_5,ema24_up_v,ma120_up_5,ma120_up_v,north_money_5,north_money_v1,north_money_v,v,v_5
20190614,2881.97,-0.99,215435796.0,2911.81,2862.47,2798.32,385,3138,20,21,8,658,1164,-289.0,-3.3000000000000003,219152215.2,2.94,-5,4,3,-2.34,-0.06,15.0,1.59,887.2,2.96,1289.4,2.7,3804.8,0.08,-0.24,0.6,2.1
20190613,2910.74,0.05,212957791.0,2914.4,2860.14,2799.16,2299,1095,73,6,13,1192,1447,1431.0,0.15,211477938.2,3.0300000000000002,-5,4,3,1.0499999999999998,2.55,14.6,2.67,826.8,5.76,1249.2,3.4799999999999995,4125.4,0.35,1.0499999999999998,2.0,2.0
20190612,2909.38,-0.56,240255775.0,2914.72,2857.5,2799.82,1004,2440,56,4,20,1012,1363,2258.0,-1.85,205198589.4,3.51,-5,4,3,-1.26,2.61,13.6,4.41,701.2,5.76,1204.4,3.3899999999999997,4492.6,0.5,1.5,1.8,1.9
20190611,2925.72,2.58,260525796.0,2915.18,2854.79,2800.56,3510,45,111,3,24,1084,1444,7370.0,8.6,194840142.6,4.0200000000000005,5,4,3,2.91,2.8499999999999996,10.8,6.66,597.4,7.24,1169.6,3.69,4302.0,1.71,4.0,4.7,1.7
20190610,2852.13,0.86,166585918.0,2914.27,2852.13,2801.02,2683,765,67,18,10,490,1029,8254.0,2.8499999999999996,185923694.2,2.7,-5,-4,3,1.6800000000000002,1.7399999999999998,7.4,4.050000000000001,512.6,3.84,1161.0,2.67,3766.4,2.19,4.0,1.6,1.1
20190606,2827.8,-1.18,177064411.0,2919.67,2850.07,2802.1,407,3101,20,54,6,356,963,1314.0,-3.95,191652626.6,2.7600000000000002,-5,-4,3,-2.31,-1.3800000000000001,9.2,1.9500000000000002,572.8,2.48,1271.0,2.2800000000000002,2051.8,0.64,1.92,-0.2,1.0
20190605,2861.42,-0.03,181561047.0,2927.66,2848.59,2803.33,1772,1562,56,15,8,564,1223,3267.0,-0.1,197391502.2,2.7600000000000002,-5,4,3,0.18,1.7399999999999998,11.2,2.13,656.0,3.44,1398.6,2.61,1714.8,1.91,4.0,1.7,1.2
20190604,2862.28,-0.96,188463541.0,2933.42,2846.96,2804.45,663,2829,28,31,6,493,1189,1305.0,-3.2,200871057.0,2.82,-5,4,3,-1.8599999999999999,-0.15000000000000002,13.2,1.35,699.6,2.8,1501.4,2.37,461.6,2.83,4.0,0.9,1.2
20190603,2890.08,-0.3,215943554.0,2939.61,2845.23,2805.62,801,2686,31,29,7,660,1401,4692.0,-1.0,207840460.2,3.12,-5,4,3,-1.62,0.09,16.2,1.29,742.0,3.56,1605.4,2.61,1698.8,2.76,4.0,1.3,1.5
20190531,2898.7,-0.24,195230580.0,2943.91,2842.71,2806.73,1502,1872,54,5,19,791,1579,-319.0,-0.8,203995929.8,2.88,-5,4,3,-0.33,2.4899999999999998,16.4,3.4799999999999995,735.0,4.32,1672.2,2.82,462.6,0.69,-2.07,1.3,1.7
20190530,2905.81,-0.3,205758789.0,2947.85,2839.95,2807.99,1041,2446,44,18,16,772,1601,-371.0,-1.0,198390911.8,3.12,-5,4,3,-1.2000000000000002,1.26,14.2,3.3899999999999997,642.2,4.8,1632.8,2.94,251.4,1.48,-4.0,1.0,1.6
20190529,2914.7,0.16,198958821.0,2951.5,2837.42,2809.23,1852,1499,56,0,18,782,1737,-2999.0,0.55,196707215.8,3.0300000000000002,-5,4,3,0.33,3.0,12.6,4.29,567.8,5.52,1609.6,3.24,-450.2,6.66,-4.0,1.6,1.5
20190528,2909.91,0.61,223310557.0,2954.7,2834.59,2810.34,1458,1944,59,1,21,705,1709,7491.0,2.05,196920832.6,3.3899999999999997,-5,4,3,-0.42000000000000004,2.91,11.2,5.64,536.6,5.24,1618.6,3.18,-694.4,10.79,4.0,2.5,1.4
20190527,2892.38,1.38,196720902.0,2958.6,2831.8,2811.32,3391,153,83,4,8,625,1735,-1489.0,4.6000000000000005,194536125.6,3.0300000000000002,-5,4,3,2.73,2.73,10.2,2.34,522.0,4.8,1648.4,3.1500000000000004,-2878.2,0.52,-1.56,2.2,1.2
20190524,2852.99,0.02,167205490.0,2964.36,2829.2,2812.43,1260,2134,39,37,8,327,1382,-1375.0,0.05,197086433.6,2.55,-5,4,3,-0.78,0.09,12.0,2.0100000000000002,486.8,2.68,1624.0,2.55,-2988.4,0.46,-1.3800000000000001,0.9,1.0
20190523,2852.52,-1.36,197340309.0,2974.04,2827.47,2813.78,380,3135,31,39,8,400,1485,-3879.0,-4.55,216905664.2,2.73,-5,4,3,-2.34,-0.33,12.4,1.9500000000000002,513.6,3.12,1674.8,2.67,-3748.4,1.03,-3.09,0.2,0.8
20190522,2891.7,-0.49,200026905.0,2984.61,2825.79,2815.07,994,2481,51,3,11,626,1782,-4220.0,-1.6500000000000001,227114742.6,2.64,-5,4,3,-1.29,2.67,13.0,2.55,588.8,4.24,1820.6,2.94,-3554.2,1.19,-3.57,1.0,1.2
20190521,2905.97,1.23,211387022.0,2992.69,2823.74,2816.16,3127,398,68,6,16,632,1858,-3428.0,4.1,233213301.8,2.73,-5,4,3,2.31,2.52,13.2,3.63,589.8,4.28,1881.6,2.9699999999999998,-2451.0,1.4,-4.0,1.9,1.5
20190520,2870.6,-0.41,209472442.0,3000.23,2822.05,2817.23,1566,1931,49,46,17,449,1613,-2040.0,-1.35,232604968.0,2.7,-5,4,3,-0.30000000000000004,0.09,11.4,4.47,545.8,3.28,1874.6,2.58,-3883.0,0.53,-1.59,1.1,1.3
20190517,2882.3,-2.48,266301643.0,3011.5,2820.46,2818.38,248,3306,40,29,10,461,1636,-5175.0,-8.25,233116456.0,3.42,-5,4,3,-2.58,0.48,11.0,2.73,541.4,3.4,1936.6,2.52,-3475.0,1.49,-4.0,-0.0,1.3
20190516,2955.71,0.58,248385701.0,3022.73,2818.67,2819.5,2344,1075,67,1,11,776,2214,-2908.0,1.9500000000000002,236317489.0,3.1500000000000004,-5,4,3,1.1099999999999999,2.91,12.0,2.7600000000000002,530.6,5.84,2022.0,3.2700000000000005,-2440.0,1.19,-3.57,1.8,2.0
20190515,2938.68,1.91,230519701.0,3028.56,2815.98,2820.22,3376,160,96,0,12,631,2087,1296.0,6.35,226648575.4,3.06,-5,4,3,2.73,3.0,11.8,3.06,414.0,6.08,1891.2,3.3000000000000003,-2929.0,0.44,1.32,2.8,1.7
20190514,2883.61,-0.69,208345353.0,3036.38,2813.61,2820.83,861,2615,47,5,7,412,1823,-10588.0,-2.3000000000000003,226850739.0,2.7600000000000002,-5,4,3,-1.5,2.43,12.4,1.6800000000000002,341.4,4.84,1810.4,3.0300000000000002,-4112.0,2.57,-4.0,0.8,1.3
20190513,2903.71,-1.21,212029882.0,3049.66,2811.5,2821.7,1154,2349,50,6,15,427,1923,0.0,-4.050000000000001,235838022.2,2.7,-5,4,3,-1.02,2.37,13.4,3.3600000000000003,309.2,5.52,1788.6,3.24,-2146.2,0.0,-0.0,1.3,1.4
20190510,2939.21,3.1,282306808.0,3062.35,2808.96,2822.41,3503,56,114,1,15,407,2063,0.0,10.35,258826499.6,3.2700000000000005,-5,4,3,2.91,2.94,11.8,3.81,259.2,6.28,1709.6,3.63,-3183.8,0.0,-0.0,3.2,0.9
20190509,2850.95,-1.48,200041133.0,3073.06,2806.43,2822.98,1020,2412,37,24,10,193,1560,-5353.0,-4.95,246825641.4,2.43,-5,4,3,-1.23,0.63,10.0,3.0,277.4,2.8,1845.6,2.55,-3196.6,1.67,-4.0,0.3,0.4
20190508,2893.76,-1.12,231530519.0,3092.37,2804.69,2823.88,1505,1927,61,20,15,268,1683,-4619.0,-3.75,265240392.0,2.61,-5,4,3,-0.36,1.53,9.4,4.800000000000001,320.2,3.36,2061.6,2.46,-1112.4,4.15,-4.0,0.8,0.5
20190507,2926.39,0.69,253281769.0,3109.65,2802.73,2824.78,2798,719,94,9,12,251,1714,-759.0,2.3000000000000003,275109059.0,2.7600000000000002,-5,4,3,1.77,2.4899999999999998,8.6,4.199999999999999,387.2,2.6,2336.4,2.19,-306.0,2.48,-4.0,1.5,0.5
20190506,2906.46,-5.58,326972269.0,3125.58,2800.56,2825.59,102,3457,19,986,7,177,1528,-5188.0,-18.6,289628531.0,3.3899999999999997,-5,4,3,-2.82,-2.88,7.0,3.0,487.8,1.44,2634.6,1.7399999999999998,-396.2,13.09,-4.0,-1.5,0.1
20190430,3078.34,0.52,222302517.0,3144.63,2798.64,2826.23,2696,777,53,47,6,498,2743,-64.0,1.75,279208510.0,2.4000000000000004,-5,4,3,1.6500000000000001,0.18,7.6,2.37,794.6,2.52,3007.6,2.73,56.8,1.13,-3.3899999999999997,1.1,0.9
20190429,3062.5,-0.77,292114886.0,3150.4,2794.71,2826.21,561,2961,25,267,7,407,2640,5068.0,-2.55,300420248.0,2.91,-5,4,3,-2.04,-2.4899999999999998,8.6,2.43,981.6,1.64,3133.8,2.52,-1124.0,4.51,4.0,0.8,0.9
20190426,3086.4,-1.2,280873854.0,3158.04,2790.88,2826.43,987,2491,47,51,11,603,3057,-587.0,-4.0,312640748.2,2.7,-5,4,3,-1.29,-0.12,10.0,3.3000000000000003,1334.4,1.8,3292.0,2.79,-2137.6,0.27,-0.81,0.6,1.1
20190425,3123.83,-2.43,325879129.0,3164.27,2786.56,2826.45,230,3318,21,69,4,754,3205,-1210.0,-8.100000000000001,319505578.2,3.06,-5,4,3,-2.61,-1.59,11.4,1.0499999999999998,1757.2,1.72,3372.2,2.8499999999999996,-2020.2,0.6,-1.7999999999999998,-0.3,1.5
20190424,3201.61,0.09,274872164.0,3167.79,2781.71,2826.22,2527,961,62,7,10,1711,3393,-2923.0,0.3,319437740.8,2.58,5,4,3,1.35,2.4000000000000004,15.4,1.9500000000000002,2117.2,3.24,3423.4,2.9699999999999998,-1778.2,1.64,-4.0,2.1,2.1
20190423,3198.59,-0.51,328361207.0,3164.85,2776.69,2825.85,726,2805,33,50,11,1433,3374,-5968.0,-1.7000000000000002,335971667.2,2.94,5,4,3,-1.77,-0.6000000000000001,18.6,1.77,2359.8,2.44,3440.4,2.94,-1472.8,4.05,-4.0,1.3,2.1
20190422,3215.04,-1.7,353217387.0,3161.91,2771.73,2825.7,852,2664,48,10,14,2171,3431,0.0,-5.6499999999999995,341883176.2,3.09,5,4,3,-1.56,1.98,20.0,2.0999999999999996,2632.6,3.28,3457.8,2.9699999999999998,543.6,0.0,-0.0,1.7,2.7
20190419,3270.8,0.63,315198004.0,3157.29,2766.63,2825.56,2255,1215,70,2,18,2717,3458,0.0,2.1,341001655.8,2.7600000000000002,5,4,3,0.8999999999999999,2.82,18.8,2.88,2635.2,4.12,3460.2,3.0,188.2,0.0,-0.0,2.8,2.7
20190418,3250.2,-0.4,325539942.0,3147.42,2761.0,2825.31,1029,2477,54,3,24,2554,3461,0.0,-1.35,335919854.2,2.91,5,4,3,-1.23,2.67,18.4,3.9000000000000004,2587.8,3.96,3459.2,3.0,202.2,0.0,-0.0,2.4,2.5
20190417,3263.12,0.29,357541796.0,3138.49,2756.04,2825.07,2098,1382,89,1,26,2924,3478,-1396.0,0.95,341418241.6,3.1500000000000004,5,4,3,0.63,2.94,17.6,4.4399999999999995,2600.4,4.48,3459.6,3.0300000000000002,-535.4,2.61,-4.0,2.5,2.3
20190416,3253.6,2.39,357918752.0,3127.65,2750.1,2824.57,3089,427,87,4,18,2797,3461,4114.0,7.95,345936764.0,3.09,5,4,3,2.2800000000000002,2.73,17.0,3.18,2635.4,4.24,3462.6,3.0,-816.8,5.04,4.0,3.9,2.2
20190415,3177.79,-0.34,348809785.0,3116.7,2743.71,2824.08,944,2536,38,7,8,2184,3443,-1777.0,-1.1500000000000001,347187013.0,3.0,5,4,3,-1.3800000000000001,2.07,18.6,1.29,2724.8,3.2,3470.8,2.9699999999999998,-1400.6,1.27,-3.81,1.7,2.0
20190412,3188.63,-0.04,289788996.0,3111.38,2738.57,2823.91,1718,1743,48,23,16,2480,3453,70.0,-0.15,378328736.6,2.31,5,4,3,-0.03,1.0499999999999998,23.6,2.04,2917.4,3.4,3481.2,2.9699999999999998,-1802.8,0.04,0.12,2.2,2.1
20190411,3189.96,-1.6,353031879.0,3104.67,2733.22,2823.81,649,2860,62,10,20,2617,3463,-3688.0,-5.3500000000000005,414194471.2,2.55,5,4,3,-1.8900000000000001,2.16,25.8,2.34,3093.8,3.4,3487.6,2.9699999999999998,-1988.8,1.85,-4.0,1.3,2.2
20190410,3241.93,0.07,380134408.0,3097.25,2728.04,2823.73,1458,2035,86,8,23,3099,3493,-2803.0,0.25,429697822.4,2.64,5,4,3,-0.51,2.4899999999999998,27.0,2.55,3254.0,3.8,3491.6,3.0,-535.6000000000001,5.23,-4.0,2.0,2.6
20190409,3239.66,-0.16,364169997.0,3084.67,2722.75,2823.4,2071,1421,90,5,26,3244,3502,1195.0,-0.55,443084737.0,2.46,5,4,3,0.5700000000000001,2.67,29.8,2.61,3310.8,3.92,3487.8,3.0,98.1600000000005,12.17,4.0,2.8,2.8
20190408,3244.81,-0.05,504518403.0,3071.19,2717.28,2822.93,1266,2260,112,6,33,3147,3495,-3788.0,-0.15,463475676.2,3.2700000000000005,5,4,3,-0.8400000000000001,2.7,29.8,3.33,3342.8,3.76,3479.8,3.0,596.9240000000005,6.35,-4.0,2.1,3.1
20190404,3246.57,0.94,469117669.0,3056.1,2712.95,2822.62,1645,1810,85,3,27,3362,3485,-860.0,3.15,437588593.8,3.21,5,4,3,-0.15000000000000002,2.79,26.4,3.06,3287.6,4.08,3461.0,3.0300000000000002,3703.3100000000004,0.23,-0.6900000000000001,2.8,3.5
20190403,3216.3,1.24,430548635.0,3039.53,2708.57,2822.17,2489,993,102,4,26,3418,3483,3578.0,4.1499999999999995,401386345.0,3.21,5,4,3,1.29,2.7600000000000002,23.8,3.2700000000000005,2985.6,4.56,3429.8,3.06,3651.1460000000006,0.98,2.94,3.4,3.2
20190402,3176.82,0.2,447068981.0,3024.16,2704.41,2821.91,1802,1663,90,3,37,3383,3474,365.80000000000297,0.65,373554689.4,3.5999999999999996,5,4,3,0.12,2.82,23.0,4.83,2783.4,4.88,3408.2,3.06,2934.870000000001,0.12,0.36,2.9,3.1
20190401,3170.36,2.58,466124693.0,3010.89,2701.45,2822.26,3497,60,164,1,26,3404,3462,3688.82,8.6,354840497.4,3.93,5,4,3,2.91,2.9699999999999998,17.8,4.38,2568.4,5.32,3386.2,3.06,3132.6140000000005,1.18,3.54,4.2,2.8
20190329,3090.76,3.2,375082991.0,2997.02,2698.29,2822.7,3284,261,73,2,16,2871,3401,11743.93,10.649999999999999,337671311.2,3.33,5,4,3,2.55,2.8499999999999996,18.6,2.58,2526.6,4.56,3382.4,3.0300000000000002,317.60400000000027,36.98,4.0,4.1,2.3
20190328,2994.94,-0.92,288106425.0,2988.87,2695.92,2823.5,820,2685,45,37,14,1852,3329,-1120.82,-3.05,335624382.2,2.58,5,4,3,-1.59,0.30000000000000004,21.2,1.98,2641.8,2.8,3397.2,2.94,-2194.11,0.51,-1.53,1.5,1.9
20190327,3022.7196,0.855,291390357.0,2988.34,2694.14,2824.64,2027,1449,92,2,22,2407,3375,-3.37999999999801,2.8499999999999996,360853333.6,2.43,5,4,3,0.51,2.88,24.6,2.67,2969.6,3.24,3428.8,2.94,-2090.952,0.0,-0.0,2.7,2.2
20190326,2997.0954,-1.5095,353498021.0,2985.35,2692.27,2825.63,508,3028,38,22,11,2308,3364,1354.52,-5.05,374286763.2,2.82,5,4,3,-2.13,0.81,25.4,1.29,3180.0,2.92,3449.0,2.94,-2021.8939999999998,0.67,2.0100000000000002,1.6,2.2
20190325,3043.0313,-1.9689,380278762.0,2984.33,2690.03,2826.8,1052,2461,88,10,30,3195,3443,-10386.23,-6.550000000000001,373768931.0,3.06,5,4,3,-1.2000000000000002,2.4000000000000004,27.2,3.3000000000000003,3417.8,3.72,3471.8,2.9699999999999998,-2538.368,4.09,-4.0,1.4,2.3
20190322,3104.1487,0.0869,364848346.0,2979.22,2687.43,2827.8,1763,1704,91,1,29,3447,3475,-814.640000000002,0.3,377272614.4,2.91,5,4,3,0.06,2.94,23.6,3.69,3479.0,3.96,3474.4,3.0,338.21399999999977,2.41,-4.0,2.3,2.8
20190321,3101.455,0.3499,414251182.0,2968.36,2684.06,2828.62,2408,1025,97,0,31,3491,3487,-605.0299999999993,1.1500000000000001,372544173.0,3.33,5,4,3,1.2000000000000002,3.0,19.8,4.71,3462.0,4.04,3460.6,3.0300000000000002,1072.5400000000002,0.56,-1.6800000000000002,2.8,2.9
20190320,3090.6403,-0.0108,358557505.0,2956.79,2680.32,2829.52,1470,1994,73,0,26,3459,3476,341.91000000000304,-0.05,364322296.2,2.94,5,4,3,-0.44999999999999996,3.0,15.6,5.01,3399.6,4.08,3435.2,3.0300000000000002,1752.628,0.2,0.6000000000000001,2.7,2.7
20190319,3090.975,-0.1758,350908860.0,2945.15,2676.91,2830.39,1704,1760,71,1,20,3497,3478,-1227.85,-0.6,383253720.2,2.7600000000000002,5,4,3,-0.06,2.91,16.0,3.75,3398.4,4.12,3424.2,3.06,1288.719999999999,0.95,-2.8499999999999996,2.3,2.4
20190318,3096.4176,2.471,397797179.0,2932.47,2673.54,2831.18,3194,346,89,2,12,3501,3456,3996.68,8.25,415306579.8,2.88,5,4,3,2.4000000000000004,2.88,23.2,1.56,3403.6,4.12,3420.2,3.0300000000000002,1802.4099999999992,2.22,4.0,3.7,2.6
20190315,3021.7512,1.0388,341206139.0,2918.21,2669.87,2831.88,2893,616,78,5,10,3362,3406,2856.99,3.4499999999999997,420989749.8,2.43,5,4,3,1.9500000000000002,2.64,26.0,1.1400000000000001,3402.0,3.96,3412.8,3.0,695.4639999999993,4.11,4.0,3.1,2.5
20190314,2990.685,-1.1981,373141798.0,2909.21,2666.9,2832.95,534,3018,35,84,10,3179,3360,2795.41,-4.0,468319616.6,2.4000000000000004,5,4,3,-2.0999999999999996,-1.23,31.8,0.9299999999999999,3394.4,3.76,3392.2,2.9699999999999998,-46.69400000000078,59.87,4.0,1.7,1.9
20190313,3026.9513,-1.09,453214625.0,2902.12,2664.22,2834.02,789,2750,63,42,28,3453,3421,-1977.63,-3.65,510454670.0,2.67,5,4,3,-1.6500000000000001,0.6000000000000001,49.4,1.71,3470.0,4.0,3414.2,3.0,-1304.1440000000007,1.52,-4.0,1.3,2.1
20190312,3060.3073,1.1006,511173158.0,2891.27,2661.51,2834.93,2774,704,158,0,56,3523,3458,1340.6,3.65,530813018.0,2.88,5,4,3,1.7999999999999998,3.0,58.8,2.8499999999999996,3490.8,4.04,3417.0,3.0300000000000002,-951.5080000000002,1.41,4.0,3.4,2.5
20190311,3026.9925,1.9237,426213029.0,2876.57,2658.44,2835.78,3417,145,255,5,26,3493,3419,-1538.05,6.4,513406892.2,2.4899999999999998,5,4,3,2.7600000000000002,2.88,60.4,1.29,3496.0,4.0,3399.0,3.0300000000000002,-279.6300000000001,5.5,-4.0,2.8,2.6
20190308,2969.8614,-4.3959,577855473.0,2863.49,2655.75,2836.71,373,3192,70,211,39,3324,3303,-853.8,-14.65,533294173.6,3.24,5,4,3,-2.37,-1.5,62.4,1.8599999999999999,3507.0,3.8,3373.0,2.94,823.8119999999999,1.04,-3.12,0.2,2.7
20190307,3106.4179,0.1392,583817065.0,2854.24,2653.92,2838.0,2488,1019,219,1,98,3557,3470,-3491.84,0.44999999999999996,486880319.0,3.5999999999999996,5,4,3,1.26,2.9699999999999998,56.8,5.1899999999999995,3547.4,4.0,3355.4,3.09,1677.164,2.08,-4.0,2.6,3.3
20190306,3102.0991,1.5668,555006365.0,2832.31,2650.71,2838.89,2853,646,191,0,75,3557,3435,-214.44999999999698,5.2,440158226.4,3.7800000000000002,5,4,3,1.8900000000000001,3.0,39.6,5.67,3540.8,4.0,3302.0,3.12,3026.768,0.07,-0.21000000000000002,3.5,3.3
20190305,3054.2466,0.8809,424142529.0,2808.85,2647.57,2839.64,3165,357,192,0,64,3549,3368,4699.99,2.9499999999999997,424152244.0,3.0,5,4,3,2.4000000000000004,3.0,29.0,6.63,3531.2,4.04,3246.4,3.12,4121.057999999999,1.14,3.42,3.7,3.1
20190304,3027.5755,1.1213,525649436.0,2787.51,2644.93,2840.5,3083,379,132,0,36,3548,3289,3979.16,3.75,452435331.6,3.4799999999999995,5,4,3,2.34,3.0,26.4,4.08,3526.8,4.04,3205.2,3.09,3647.064,1.09,3.2700000000000005,3.6,2.9
20190301,2994.005,1.8039,345786200.0,2766.64,2642.78,2841.18,1989,1439,56,0,11,3526,3215,3412.96,6.0,453037162.4,2.2800000000000002,5,4,3,0.48,3.0,37.6,0.8699999999999999,3525.2,4.0,3176.2,3.0300000000000002,2838.552,1.2,3.5999999999999996,3.2,3.2
20190228,2940.9538,-0.4357,350206602.0,2746.87,2640.98,2841.95,2228,1241,53,22,12,3524,3203,3256.18,-1.45,444176204.6,2.37,5,4,3,0.8400000000000001,1.23,41.0,0.8699999999999999,3509.8,4.0,3074.6,3.12,3470.9080000000004,0.94,2.82,2.3,3.2
20190227,2953.8242,0.4184,474976453.0,2729.99,2639.65,2842.8,1386,2076,75,20,22,3509,3157,5257.0,1.4000000000000001,433864878.0,3.2700000000000005,5,4,3,-0.6000000000000001,1.7399999999999998,42.8,1.53,3473.0,4.04,2926.0,3.24,3349.6800000000003,1.57,4.0,2.8,3.2
20190226,2941.5163,-0.6675,565557967.0,2710.52,2637.78,2843.5,1506,1967,102,11,51,3527,3162,2330.02,-2.2,388064092.8,4.38,5,4,3,-0.39,2.43,42.2,3.63,3455.6,4.08,2803.2,3.3899999999999997,3333.9920000000006,0.7,2.0999999999999996,2.7,3.1
20190225,2961.2834,5.6007,528658590.0,2690.44,2635.97,2844.78,3556,13,287,0,92,3540,3144,-63.400000000000105,18.65,332561753.6,4.7700000000000005,5,4,3,2.9699999999999998,3.0,37.4,7.38,3435.6,4.12,2663.8,3.54,3245.036000000001,0.02,-0.06,5.1,3.0
20190222,2804.2262,1.9051,301481411.0,2666.89,2633.91,2846.18,3234,297,135,0,28,3449,2707,6574.74,6.35,278917237.0,3.24,5,4,-3,2.4899999999999998,3.0,23.8,3.54,3406.4,4.04,2518.6,3.21,4294.226000000001,1.53,4.0,3.3,2.7
20190221,2751.8012,-0.3411,298649969.0,2654.94,2633.33,2848.44,983,2478,67,0,21,3340,2460,2650.04,-1.1500000000000001,257821807.8,3.4799999999999995,5,4,-3,-1.29,3.0,22.0,2.8499999999999996,3300.4,4.04,2354.4,3.12,3501.1860000000006,0.76,2.2800000000000002,2.0,2.4
20190220,2761.2189,0.2022,245972527.0,2646.52,2632.88,2851.39,1695,1711,61,0,19,3422,2543,5178.56,0.65,237499283.8,3.12,5,4,-3,-0.0,3.0,22.6,2.52,3220.0,4.24,2238.8,3.42,4185.514000000001,1.24,3.7199999999999998,2.4,2.5
20190219,2755.6459,0.0468,288046271.0,2636.55,2632.11,2854.19,1555,1856,76,0,27,3427,2465,1885.24,0.15,237063580.4,3.66,5,4,-3,-0.27,3.0,23.4,3.4499999999999997,3101.8,4.4,2095.6,3.54,4955.374000000001,0.38,1.1400000000000001,2.3,2.8
20190218,2754.3566,2.6831,260436007.0,2626.19,2631.69,2856.95,3552,15,115,0,24,3394,2418,5182.55,8.95,216274562.0,3.5999999999999996,5,4,-3,2.9699999999999998,3.0,21.4,3.3600000000000003,2884.4,4.72,1901.8,3.81,5717.0779999999995,0.91,2.73,3.6,3.0
20190215,2682.385,-1.372,196004265.0,2615.05,2631.43,2859.86,1280,2102,55,0,19,2919,1886,2609.54,-4.55,195167132.2,3.0,5,4,-3,-0.72,3.0,18.6,3.06,2579.0,4.52,1673.4,3.3899999999999997,5674.183999999999,0.46,1.3800000000000001,1.7,3.0
20190214,2719.6999,-0.0503,197037349.0,2609.19,2632.25,2863.08,1847,1467,48,1,24,2938,1882,6071.68,-0.15,182363649.2,3.24,5,4,-3,0.33,2.88,16.0,4.5,2214.8,5.32,1496.0,3.7800000000000002,6332.573999999999,0.96,2.88,2.6,3.1
20190213,2721.0683,1.8404,243794010.0,2599.58,2632.81,2866.3,3243,257,76,0,23,2831,1827,9027.86,6.15,173816953.2,4.199999999999999,5,4,-3,2.55,3.0,12.0,5.76,1754.4,6.44,1274.6,4.29,6918.289999999999,1.3,3.9000000000000004,3.8,2.7
20190212,2671.8937,0.6782,184101179.0,2589.02,2633.42,2869.64,3060,411,69,0,17,2340,1496,5693.76,2.25,149158665.4,3.69,5,4,-3,2.2800000000000002,3.0,8.0,6.36,1326.6,7.04,1080.2,4.14,5366.517999999999,1.06,3.18,3.4,2.0
20190211,2653.896,1.3621,154898858.0,2581.81,2634.45,2873.15,3472,80,75,4,10,1867,1276,4968.08,4.55,143454652.0,3.24,5,4,-3,2.8499999999999996,2.7,6.0,5.01,1037.2,7.2,976.4,3.93,4767.801999999999,1.04,3.12,3.5,1.4
20190201,2618.2323,1.3023,131986850.0,2575.54,2635.2,2876.77,3401,145,46,8,6,1098,999,5901.49,4.35,141871233.4,2.79,5,-4,-3,2.7600000000000002,2.0999999999999996,5.6,3.21,929.2,4.72,962.8,3.12,4812.493999999999,1.23,3.69,2.2,0.9
20190131,2584.5724,0.3493,154303869.0,2571.83,2636.54,2880.48,854,2633,16,117,4,636,775,9000.26,1.1500000000000001,147352668.6,3.1500000000000004,5,-4,-3,-1.53,-2.2800000000000002,7.6,1.59,1032.2,2.48,1019.2,2.2800000000000002,4383.312,2.05,4.0,0.8,0.8
20190130,2575.5756,-0.72,120502571.0,2570.72,2637.54,2884.15,667,2795,19,68,3,692,855,1269.0,-2.4,147300304.0,2.46,5,-4,-3,-1.83,-1.6800000000000002,9.6,0.9299999999999999,1313.4,2.12,1138.4,2.25,3134.274,0.4,1.2000000000000002,0.1,1.0
20190129,2594.2536,-0.1049,155581112.0,2570.3,2638.92,2887.8,630,2866,20,43,7,893,977,2700.18,-0.35000000000000003,149485149.4,3.12,5,-4,-3,-1.92,-1.1099999999999999,11.8,1.77,1535.4,2.32,1224.2,2.4000000000000004,3294.334,0.82,2.46,0.6,1.3
20190128,2596.9767,-0.1824,146981765.0,2568.22,2640.37,2891.32,1059,2374,22,29,8,1327,1208,5191.54,-0.6,148876481.6,2.9699999999999998,5,-4,-3,-1.1400000000000001,-0.42000000000000004,12.6,1.8900000000000001,1708.8,3.12,1272.6,2.8499999999999996,2532.1619999999994,2.05,4.0,1.0,1.3
20190125,2601.7234,0.387,159394026.0,2565.72,2642.26,2894.71,989,2444,39,16,16,1613,1281,3755.58,1.3,152165151.6,3.1500000000000004,5,-4,-3,-1.26,1.26,13.4,3.57,1911.2,3.36,1297.8,2.9699999999999998,2196.8899999999994,1.71,4.0,1.5,1.4
20190124,2591.6935,0.4142,154042046.0,2562.59,2644.55,2898.05,2086,1242,43,5,14,2042,1371,2755.07,1.4000000000000001,158439793.8,2.91,5,-4,-3,0.75,2.37,11.8,3.57,2017.4,4.04,1294.6,3.18,3214.401999999999,0.86,2.58,1.7,1.5
20190123,2581.0041,0.0504,131426798.0,2560.05,2646.86,2901.33,1705,1657,41,3,14,1802,1284,2069.3,0.15,160125011.4,2.46,5,-4,-3,0.03,2.58,10.2,4.11,1965.8,3.68,1257.4,3.06,3224.4859999999994,0.64,1.92,1.5,1.4
